,date,coronavirus,covid-19,lockdown,mask,pandemic,quarantine,vaccine,Open,High,Low,Close,Adj Close,Volume
189,2020-08-04,6.790000000000001,7.6,1.92,34.4,20.68,18.0,3.24,118.37476299999999,120.32505,118.37476299999999,120.30592299999999,106.180489,3625541
190,2020-08-05,6.300000000000002,95.0,1.68,34.4,18.48,20.0,3.54,121.156792,121.17591100000001,119.13002,119.933075,105.851425,3786102
191,2020-08-06,6.16,30.4,1.5,34.0,18.48,18.8,3.42,119.50286899999999,120.707458,119.50286899999999,120.57361599999999,106.416756,3574287
192,2020-08-07,5.8100000000000005,7.6,1.5,34.0,18.04,18.4,3.36,118.068832,119.56979399999999,117.79158799999999,119.46463,106.818527,3818946
193,2020-08-10,5.22,2.24,3.0,33.44,20.68,14.76,3.99,119.90439599999999,121.644356,119.67495,121.520073,108.656364,4150842
194,2020-08-11,4.68,1.96,2.82,34.58,22.0,16.2,7.000000000000001,123.09751100000001,124.73231499999999,121.042068,121.17591100000001,108.348648,5231255
195,2020-08-12,4.5,2.24,1.56,31.54,19.36,14.04,5.95,121.998085,122.170174,120.34416999999999,121.128105,108.305901,3692066
196,2020-08-13,4.5,1.96,1.41,32.3,18.48,13.68,5.11,120.420647,120.831741,119.282982,119.531548,106.87835700000001,3317180
197,2020-08-14,4.5,1.96,1.47,31.92,16.94,12.6,4.41,118.738052,120.03823899999999,118.4608,119.760994,107.083519,3099716
198,2020-08-17,3.65,1.82,1.68,24.42,15.39,11.36,3.48,119.741875,120.066925,118.93881200000001,118.967499,106.374016,3514665
199,2020-08-18,3.45,1.56,1.68,22.77,15.58,12.16,3.36,119.50286899999999,119.98088100000001,118.77629099999999,119.42638400000001,106.784325,3014990
200,2020-08-19,3.25,1.56,1.62,23.43,14.44,11.04,3.6,119.340347,119.98088100000001,118.068832,118.393883,105.861122,3916119
201,2020-08-20,3.1,1.82,1.35,24.09,14.25,10.24,3.06,117.782028,118.58508300000001,117.40918,117.734222,105.271286,2679015
202,2020-08-21,3.1,1.56,1.41,23.43,14.44,10.56,3.06,117.60038,118.04971299999998,116.931168,117.74378999999999,105.27984599999999,3540815
203,2020-08-24,3.0500000000000003,1.32,1.77,20.1,13.090000000000002,12.0,2.8000000000000003,118.34607700000001,120.516251,117.93498999999998,120.15296200000002,107.43398300000001,4258057
204,2020-08-25,2.9000000000000004,1.32,1.83,20.1,12.750000000000002,12.45,2.6,120.45889299999999,121.242828,119.015297,119.158699,106.544968,3114674
205,2020-08-26,2.8000000000000003,1.32,1.89,19.2,12.24,10.5,2.4000000000000004,119.45506999999999,119.61759199999999,118.49904599999999,118.70936599999999,106.14321100000001,3544162
206,2020-08-27,2.6500000000000004,1.32,1.83,18.9,10.88,8.25,2.3000000000000003,119.120461,119.598473,118.527725,119.168259,106.55353500000001,3580144
207,2020-08-28,2.8000000000000003,1.32,1.68,19.8,10.71,8.4,2.25,119.46463,119.789673,118.757172,119.56979399999999,106.91256000000001,3242182
208,2020-08-31,2.4,1.32,1.77,17.98,12.750000000000002,7.67,3.0,119.741875,119.741875,117.619499,117.887192,105.40805800000001,5049983
209,2020-09-01,3.84,17.6,1.95,26.39,12.07,12.22,4.2,117.447418,118.49904599999999,116.77820600000001,117.973228,105.485001,3300444
210,2020-09-02,4.0,18.7,2.34,26.97,12.24,11.83,4.98,118.27916,123.040154,118.14531699999999,122.543022,109.571053,6895650
211,2020-09-03,3.84,22.0,1.98,25.23,11.9,10.66,6.0,122.552582,124.235184,118.21223400000001,118.97705800000001,106.38256100000001,5979773
212,2020-09-04,3.6,17.82,2.07,24.65,9.86,10.53,5.22,118.881454,119.837479,115.90821799999999,116.921608,104.544701,6295037
213,2020-09-08,3.72,16.0,2.22,21.87,10.72,13.0,5.04,116.78776599999999,117.46653700000002,115.401527,115.879539,103.612938,5449974
214,2020-09-09,3.76,17.8,2.37,21.87,11.68,11.57,5.58,116.759079,118.26003999999999,115.956024,116.883362,104.510498,3944152
215,2020-09-10,3.68,15.4,2.01,23.22,11.52,10.14,4.92,117.14149499999999,118.14531699999999,114.952202,115.258125,103.057304,4161406
216,2020-09-11,3.44,15.2,2.01,24.840000000000003,10.24,9.88,4.38,116.05162800000001,117.30401599999999,115.420647,116.118546,103.826645,3711313
217,2020-09-14,3.44,15.4,2.52,27.72,11.52,9.96,4.5,116.97896599999999,117.954109,116.40535700000001,116.72084,104.365181,3809009
218,2020-09-15,3.24,14.8,2.19,24.08,10.72,9.96,4.38,117.41873899999999,117.973228,116.86424299999999,117.05545,104.664383,3049299
219,2020-09-16,3.28,16.8,2.1,25.480000000000004,11.52,9.96,4.8599999999999985,117.313576,120.286804,117.313576,118.757172,106.18595900000001,3962666
220,2020-09-17,3.12,17.6,2.49,25.76,11.2,9.36,4.8599999999999985,117.227531,120.028679,116.606117,119.42638400000001,106.784325,3317180
221,2020-09-18,3.16,14.8,2.52,24.360000000000007,9.44,8.64,4.44,118.79541,119.42638400000001,117.25621000000001,117.361374,104.93791200000001,5639614
222,2020-09-21,3.4,13.68,3.52,21.06,9.75,8.879999999999997,3.4000000000000004,115.18164099999998,115.39196799999999,113.365204,114.96176100000001,102.79231300000001,5555724
223,2020-09-22,3.64,14.25,4.0,22.950000000000006,9.45,10.68,3.25,115.03823899999999,116.10898600000002,114.273422,115.210327,103.014572,3093859
224,2020-09-23,3.4,16.53,3.36,22.14,9.75,10.68,3.75,115.487572,116.242828,113.22179399999999,113.60421000000001,101.578461,4120612
225,2020-09-24,3.0,13.49,3.28,23.49,9.0,8.879999999999997,3.75,112.90631100000002,114.26386299999999,111.357552,112.896751,100.945892,3709325
226,2020-09-25,3.2,14.25,3.04,24.840000000000003,8.549999999999999,8.76,3.4000000000000004,112.428299,114.158699,111.797325,113.718925,101.68103,3089570
227,2020-09-28,3.24,15.0,2.07,21.87,16.56,8.879999999999997,3.25,115.26768500000001,116.95028700000002,115.114723,116.376671,104.05744200000001,3670623
228,2020-09-29,3.3200000000000003,15.4,2.34,21.6,16.8,10.32,3.4000000000000004,116.070747,116.81644399999999,114.923515,115.62141399999999,103.382141,2203504
229,2020-09-30,2.88,15.4,2.1,21.33,24.0,8.76,3.8,116.042068,117.50478400000001,115.487572,116.319313,104.006157,3411111
230,2020-10-01,1.96,13.0,0.69,19.44,24.0,8.16,4.5,116.97896599999999,117.877632,115.066925,115.764816,103.51035300000001,3359438
231,2020-10-02,4.0,20.0,0.75,21.87,16.32,12.0,4.4,113.80497,116.39578999999999,113.59464299999999,115.26768500000001,103.065842,3059759
232,2020-10-05,2.72,14.25,0.99,21.56,9.0,9.72,4.05,116.481834,117.35181399999999,115.726578,116.644356,104.29678299999999,3190823
233,2020-10-06,2.48,12.73,0.87,21.000000000000004,8.1,10.44,4.75,117.18929299999999,119.340347,116.242828,116.606117,104.26260400000001,4050426
234,2020-10-07,2.44,15.96,0.8099999999999999,20.160000000000004,7.92,9.72,4.3,117.27533700000001,118.919693,116.940727,118.61377,106.057732,2944908
235,2020-10-08,2.24,11.97,0.72,20.72,7.739999999999998,8.4,4.2,125.10516399999999,129.541107,124.06309499999999,125.707458,112.40050500000001,26452189
236,2020-10-09,2.16,11.78,0.75,18.76,6.48,7.92,4.0,126.19503,126.19503,121.988525,122.170174,109.23767099999999,8737970
237,2020-10-12,2.24,9.28,1.11,17.94,5.1800000000000015,8.28,4.0,122.437859,122.60994,120.879539,121.615677,108.741859,4848315
238,2020-10-13,2.2,9.92,1.17,17.94,5.1800000000000015,9.36,4.95,121.003822,121.558319,118.98661799999999,119.598473,106.938202,5654781
239,2020-10-14,2.36,12.0,0.96,18.72,5.040000000000001,9.48,4.55,119.627151,121.357552,119.627151,120.401527,107.65623500000001,3899593
240,2020-10-15,2.48,10.88,0.8999999999999999,19.5,4.9,8.64,4.5,118.623329,119.713196,118.403442,119.397705,106.75868999999999,3541024
241,2020-10-16,2.24,9.76,0.93,20.02,4.48,8.28,4.45,119.66538999999999,120.86998,119.17781799999999,120.39196799999999,107.647697,4927078
242,2020-10-19,2.44,12.6,0.84,20.72,5.55,10.66,5.64,121.22370900000001,121.74951899999999,119.579353,120.0,107.297211,7822720
243,2020-10-20,2.44,12.06,0.96,21.56,6.0,12.48,5.58,114.531548,114.86615800000001,111.70172099999999,112.20841200000001,100.330421,22490151
244,2020-10-21,2.52,14.4,1.05,20.72,5.85,11.18,5.8199999999999985,111.52963999999999,112.514343,109.741875,110.0,98.355774,10204044
245,2020-10-22,2.28,12.42,0.8999999999999999,22.12,5.4,9.88,5.88,109.94264199999999,110.956024,108.011475,110.66921200000002,98.95414699999999,8217167
246,2020-10-23,2.32,12.06,0.8999999999999999,21.000000000000004,5.4,8.06,6.0,111.376671,111.491394,110.44933300000001,110.89865900000001,99.159317,4072496
247,2020-10-26,3.4000000000000004,13.87,2.31,20.72,6.72,10.14,4.3500000000000005,109.416824,109.84703799999998,106.921608,107.284897,95.928093,7534756
248,2020-10-27,3.25,13.87,2.31,22.12,6.08,10.66,4.75,107.217972,107.284897,105.191208,105.69789899999999,94.509087,6209161
249,2020-10-28,3.45,15.39,4.62,20.44,7.2,11.57,4.5,103.881454,104.90439599999999,101.261948,101.959846,91.16674,9860956
250,2020-10-29,3.35,14.06,5.53,22.4,6.24,10.53,4.5,102.533463,104.818359,101.864243,104.12046099999999,93.098625,7071169
251,2020-10-30,3.3000000000000003,14.25,4.9,23.520000000000003,5.92,8.97,4.25,103.154877,106.883362,103.011475,106.74951899999999,95.449387,8285889
252,2020-11-02,2.64,8.96,2.24,14.04,9.35,7.1000000000000005,0.84,107.69598400000001,108.82408899999999,107.313576,107.94455,96.517921,5555829
253,2020-11-03,2.32,7.280000000000001,1.4700000000000002,12.42,7.92,6.1000000000000005,0.8,108.98661799999999,110.56405600000001,108.63288899999999,109.13958000000001,97.58644100000001,4397698
254,2020-11-04,1.36,5.880000000000001,0.7000000000000001,6.48,5.06,3.7,0.44,107.39006,108.900574,106.271507,106.97896599999999,95.654549,6066905
255,2020-11-05,1.76,6.0200000000000005,0.91,8.82,5.5,4.2,0.56,108.317398,110.21988700000001,108.040154,109.722755,98.107895,5127701
256,2020-11-06,2.04,7.1400000000000015,0.8400000000000001,9.9,6.05,4.800000000000002,0.64,110.01911899999999,110.03823899999999,108.403442,109.02485700000001,97.483864,5490663
257,2020-11-09,3.8,16.72,2.88,19.44,11.62,9.66,13.0,112.69598400000001,114.47419,110.200768,110.44933300000001,100.189575,9405841
258,2020-11-10,3.45,16.5,3.2,17.759999999999994,10.920000000000002,10.500000000000002,9.75,111.558319,112.973228,111.13766499999998,112.72466299999999,102.253548,5881449
259,2020-11-11,3.8,18.92,3.84,18.0,10.36,10.920000000000002,5.98,112.92543,113.14531699999999,111.10898600000002,112.045891,101.63784,4486922
260,2020-11-12,4.3,17.6,8.16,20.88,11.2,10.920000000000002,5.59,110.54493000000001,111.25238799999998,108.48948700000001,109.46463,99.29634899999999,6797117
261,2020-11-13,4.5,18.04,11.04,20.4,11.760000000000002,12.88,6.5,110.124283,112.20841200000001,109.952202,111.711281,101.334312,4898000
262,2020-11-16,6.0,24.92,29.0,22.950000000000006,17.0,16.830000000000002,7.92,113.09751100000001,113.33651699999999,111.969406,113.154877,102.64380600000001,5536896
263,2020-11-17,5.58,25.480000000000004,22.62,23.49,16.490000000000002,16.830000000000002,6.3599999999999985,112.428299,113.326958,111.921608,112.523903,102.071442,4324687
264,2020-11-18,5.94,28.000000000000004,19.43,27.0,15.3,15.64,7.08,112.543022,113.65200800000001,111.615677,111.634796,101.264938,4818713
265,2020-11-19,5.34,24.92,16.24,26.73,16.32,14.45,5.88,111.41491699999999,112.284897,110.793503,112.026772,101.620491,3597822
266,2020-11-20,5.04,22.96,15.95,24.840000000000003,15.3,14.28,5.52,112.428299,112.848946,111.558319,111.797325,101.412369,5255418
267,2020-11-23,3.12,15.96,4.1000000000000005,20.88,12.740000000000002,12.15,4.800000000000002,112.265778,115.21988700000001,112.112808,114.808792,104.14408900000001,5910318
268,2020-11-24,2.76,16.38,3.4000000000000004,20.88,11.9,12.6,4.6000000000000005,115.54493000000001,119.244743,115.49713100000001,118.94837199999999,107.899147,8109115
269,2020-11-25,2.8000000000000003,15.75,2.3000000000000003,18.72,11.2,15.0,4.2,117.523903,118.86233500000002,116.73996000000001,118.738052,107.70835100000001,4326151
270,2020-11-27,2.44,12.39,1.4,16.32,8.680000000000001,11.7,3.2,118.738052,119.799232,118.4608,118.881454,107.83843999999999,2187395
271,2020-11-30,2.48,13.86,3.12,15.4,14.72,17.67,6.44,118.642448,119.50286899999999,117.67686499999999,118.087952,107.118645,6263448
272,2020-12-01,3.52,16.38,4.8100000000000005,19.8,12.16,11.97,4.48,118.451241,120.29636399999998,117.667305,117.74378999999999,106.80645,5553319
273,2020-12-02,3.8,21.0,4.03,17.6,12.64,19.0,5.74,117.447418,119.158699,117.026772,119.13958000000001,108.07257800000001,3860472
274,2020-12-03,4.0,17.009999999999998,8.97,20.9,12.8,14.44,5.74,118.69980600000001,119.369026,117.868073,118.173996,107.196701,4757417
275,2020-12-04,3.8,16.8,11.96,21.56,11.84,12.16,6.0200000000000005,118.518166,121.77820600000001,118.202675,121.606117,110.309998,5776849
276,2020-12-07,3.64,18.86,13.72,19.58,14.62,9.45,8.97,120.92734499999999,121.38623,119.09178200000001,119.21606399999999,108.141975,8701151
277,2020-12-08,3.76,19.55,9.24,20.9,14.28,8.7,13.34,119.808792,120.774376,119.158699,120.18164099999998,109.01786000000001,5643170
278,2020-12-09,3.68,21.85,7.1400000000000015,19.14,14.11,8.25,15.41,120.26768500000001,122.07457,120.172081,121.214149,109.95444499999999,6813121
279,2020-12-10,3.6,19.55,6.16,20.02,14.11,8.25,16.560000000000002,120.793503,121.34799199999999,119.445503,119.46463,108.367447,5024147
280,2020-12-11,3.44,16.1,5.74,19.14,13.6,8.25,16.79,118.623329,119.99043999999999,118.173996,118.80497,107.769058,4687544
281,2020-12-14,3.16,16.94,1.68,15.2,11.85,7.840000000000002,28.52,119.808792,120.68833899999998,118.040154,118.09751100000001,107.127319,5282300
282,2020-12-15,3.12,16.72,1.62,15.4,11.25,7.1400000000000015,28.21,118.919693,120.39196799999999,118.011475,120.39196799999999,109.208649,4556585
283,2020-12-16,3.0,20.02,1.56,15.8,10.8,7.000000000000001,25.11,120.39196799999999,121.003822,119.78011299999999,120.028679,108.87910500000001,4738485
284,2020-12-17,2.92,15.62,1.3199999999999998,17.400000000000002,11.4,7.000000000000001,26.04,120.53537,120.54493000000001,119.416824,120.028679,108.87910500000001,3962248
285,2020-12-18,3.04,16.5,1.7999999999999998,15.4,11.25,7.98,28.21,120.066925,120.841301,119.47419,120.315491,109.13926699999999,7900229
286,2020-12-21,3.84,15.96,2.34,13.32,15.2,6.63,19.0,118.518166,118.718925,116.36711100000001,117.963669,107.005905,6397022
287,2020-12-22,3.48,15.58,1.62,13.5,14.88,6.63,19.25,117.887192,118.757172,117.026772,118.173996,107.196701,4535561
288,2020-12-23,3.2,15.2,1.26,12.6,12.0,6.8900000000000015,16.25,118.432121,119.70363600000002,118.29827900000001,118.451241,107.448181,2817819
289,2020-12-24,2.72,11.59,0.96,11.88,9.6,5.59,13.25,119.50286899999999,119.598473,118.74761200000002,119.206497,108.133293,1842111
290,2020-12-28,3.0,14.6,0.76,12.73,17.0,6.5,20.15,119.598473,121.032501,118.98661799999999,119.33078799999998,108.24603300000001,3781499
291,2020-12-29,3.08,15.2,0.76,13.11,14.11,6.76,26.97,119.837479,119.96176100000001,117.82026699999999,118.355644,107.361473,3647402
292,2020-12-30,3.36,17.2,0.88,14.63,14.79,6.37,31.0,118.355644,119.359467,118.19311499999999,118.871895,107.829773,3535794
293,2020-12-31,2.96,15.2,0.72,15.01,12.58,6.37,27.9,118.757172,120.487572,118.53728500000001,120.34416999999999,109.165283,3738822
294,2021-01-04,2.94,17.400000000000002,4.48,11.78,14.55,12.0,18.72,120.315491,120.38240800000001,117.629066,118.48948700000001,107.482872,5417443
295,2021-01-05,3.0,18.6,5.36,12.16,15.0,10.56,23.01,119.512428,121.10898600000002,119.13002,120.592735,109.39076200000001,6395872
296,2021-01-06,2.64,17.2,8.0,11.4,13.2,9.72,18.72,121.319313,126.080307,121.147224,123.60421000000001,112.12248999999998,8322708
297,2021-01-07,2.58,15.0,3.92,11.02,10.95,9.24,19.89,124.32122,124.722755,122.619499,123.317398,111.86232,4714740
298,2021-01-08,2.82,15.6,2.64,11.02,11.4,9.48,22.62,122.915871,123.63288899999999,121.39578999999999,122.877632,111.46340900000001,4891305
299,2021-01-11,2.49,16.72,2.4,11.6,10.4,9.02,40.2,122.32313500000001,123.97705800000001,122.045891,122.92543,111.50676000000001,5859587
300,2021-01-12,2.61,19.14,2.52,12.2,10.01,8.8,49.8,123.413002,124.13958000000001,122.313576,123.527725,112.05310800000001,3921663
301,2021-01-13,2.73,22.0,2.4,14.2,10.27,9.24,54.0,123.47036000000001,124.043976,120.89865900000001,121.33843200000001,110.06718400000001,8030874
302,2021-01-14,2.61,20.46,2.16,13.6,9.88,8.69,60.0,122.39006,124.43594399999999,121.940727,123.29827900000001,111.844971,7848347
303,2021-01-15,2.43,20.46,2.52,13.6,10.53,8.47,57.6,122.638626,123.556404,122.05545,122.74378999999999,111.341995,5131153
304,2021-01-19,2.49,16.919999999999998,1.8,14.49,11.06,7.4,58.28,123.59464299999999,123.89101399999998,122.456978,123.34607700000001,111.88834399999999,5646308
305,2021-01-20,2.04,15.84,1.6,16.79,10.500000000000002,5.9,47.74,123.996178,125.29636399999998,122.90631100000002,124.359467,112.807594,5856240
306,2021-01-21,2.34,14.76,1.3,19.55,10.920000000000002,7.2,48.98,124.397705,126.424477,124.33078799999998,125.86041999999999,114.16912099999999,13116003
307,2021-01-22,2.31,16.02,1.3,19.55,12.46,8.4,55.18,115.39196799999999,115.39196799999999,112.198853,113.393883,102.860619,39814421
308,2021-01-25,2.34,15.96,1.6,20.25,11.760000000000002,7.800000000000002,55.68,113.53728500000001,114.282982,112.284897,113.365204,102.834602,14315974
309,2021-01-26,2.28,17.1,1.08,20.75,12.740000000000002,6.7,55.68,113.93881200000001,117.198853,113.21223400000001,117.103249,106.225426,11186656
310,2021-01-27,2.19,15.58,0.88,21.5,11.06,6.5,57.6,116.711281,119.30210100000001,116.271507,117.084129,106.208076,12705239
311,2021-01-28,2.16,14.82,0.92,22.0,10.920000000000002,6.2,54.4,117.39962,117.782028,114.789673,114.799232,104.13542199999999,8455969
312,2021-01-29,2.22,14.25,0.88,19.75,10.36,6.2,55.68,114.933075,115.965584,113.671127,113.871895,103.29422,12369473
313,2021-02-01,1.9,16.2,2.28,18.06,15.0,6.24,45.88,114.627151,115.630974,113.508606,115.239006,104.53434,6538023
314,2021-02-02,1.96,16.56,2.16,15.96,12.45,5.44,50.84,114.110901,115.67878,114.034416,114.18737800000001,103.580391,6633627
315,2021-02-03,2.0,18.0,2.13,17.849999999999994,12.3,6.72,58.9,113.80497,114.531548,112.92543,113.881454,103.30289499999999,7024308
316,2021-02-04,1.98,17.28,2.07,19.11,10.95,6.48,54.56,114.636711,115.774376,113.642448,115.69789899999999,104.950607,4771957
317,2021-02-05,1.86,17.28,1.95,19.32,10.65,6.16,53.32,115.67878,116.453156,115.21988700000001,116.434036,105.61837,4775722
318,2021-02-08,1.8,13.76,1.92,20.68,8.28,5.85,51.48,117.227531,118.527725,117.017204,118.173996,107.196701,6158848
319,2021-02-09,1.88,15.04,1.86,17.82,8.52,6.39,56.1,116.5392,117.20841200000001,115.726578,116.7304,107.30216999999999,4933982
320,2021-02-10,1.76,14.4,1.68,18.48,7.92,7.02,62.040000000000006,117.619499,117.982796,115.879539,116.86424299999999,107.425179,5090673
321,2021-02-11,1.8,13.92,1.92,20.46,7.56,9.0,66.0,116.634796,116.83556399999999,115.32505,115.592735,106.256378,5629154
322,2021-02-12,1.72,14.4,3.0,19.36,7.439999999999999,8.01,63.36,115.67878,116.02294199999999,114.808792,115.487572,106.159714,4049275
323,2021-02-16,1.7,12.3,2.01,12.06,8.16,4.9,43.88999999999999,114.86615800000001,115.29636399999998,114.110901,114.789673,105.51818100000001,6945231
324,2021-02-17,1.56,11.7,1.74,13.32,8.04,4.48,43.31999999999999,114.02485700000001,115.258125,113.785851,114.69407700000001,105.430298,4141219
325,2021-02-18,1.66,11.7,1.92,12.78,7.68,4.550000000000002,42.74999999999999,115.200768,115.62141399999999,114.43594399999999,115.420647,106.098183,5646413
326,2021-02-19,1.52,11.25,1.56,12.42,6.6,4.41,42.74999999999999,115.439774,115.44933300000001,113.173996,113.757172,104.569069,6881320
327,2021-02-22,1.68,13.76,2.49,13.49,8.64,5.53,47.25,113.288719,115.80306200000001,113.231361,115.54493000000001,106.21243999999999,6149643
328,2021-02-23,1.62,13.92,2.13,13.3,8.28,5.040000000000001,52.29,115.602295,116.01338200000001,114.531548,115.401527,106.08061200000002,4739740
329,2021-02-24,1.64,13.44,1.92,13.68,7.68,4.760000000000002,58.59,115.487572,118.059273,115.21988700000001,117.79158799999999,108.277634,6087720
330,2021-02-25,1.54,13.92,1.98,13.49,7.68,4.760000000000002,63.0,117.94455,118.881454,116.959846,117.084129,107.627319,5953623
331,2021-02-26,1.44,13.12,1.77,13.68,7.3199999999999985,4.69,60.48,116.873802,116.873802,113.65200800000001,113.69980600000001,104.516335,9467346
332,2021-03-01,1.62,14.79,2.37,12.420000000000002,8.14,6.86,63.51,115.05735800000001,116.940727,114.58891299999999,115.43020600000001,106.106972,5977367
333,2021-03-02,1.84,15.81,2.01,23.22,8.14,7.000000000000001,69.6,115.43020600000001,116.5392,114.971321,115.03823899999999,105.74665800000001,4732418
334,2021-03-03,2.0,15.98,2.01,27.0,8.03,6.580000000000001,75.69,115.200768,117.23709099999999,114.70363600000002,116.97896599999999,107.53063200000001,7744898
335,2021-03-04,1.68,15.98,2.28,19.98,7.15,6.300000000000002,76.56,116.634796,117.801147,113.53728500000001,114.827919,105.553329,8439651
336,2021-03-05,1.5,13.94,1.68,15.93,6.71,6.16,73.95,115.33461000000001,118.30783799999999,114.96176100000001,117.428299,107.94368,7268968
337,2021-03-08,1.56,16.74,1.62,11.88,9.62,6.44,83.0,117.58126100000001,121.271507,117.476097,119.32122,109.683723,7572203
338,2021-03-09,1.68,18.0,1.56,11.22,9.62,6.090000000000002,98.0,119.885277,120.86998,118.69980600000001,118.718925,109.130058,5867014
339,2021-03-10,1.64,17.28,1.65,11.44,9.49,6.090000000000002,97.0,119.55066699999999,122.60038,119.13002,122.246651,112.37286399999999,7581199
340,2021-03-11,1.6,17.64,2.85,11.0,13.0,6.580000000000001,99.0,122.456978,122.982796,121.20459,121.548759,111.731346,5383657
341,2021-03-12,1.54,17.28,2.52,10.56,11.18,6.090000000000002,100.0,121.596558,122.06501000000002,121.042068,121.998085,112.14437099999999,4194565
342,2021-03-15,1.6,13.28,3.8,7.739999999999998,8.69,5.1,81.84,122.151054,123.087952,121.931168,122.92543,112.99681100000001,3577948
343,2021-03-16,1.58,13.92,3.84,7.92,7.92,4.74,84.63000000000002,122.638626,122.868073,121.73996000000001,122.60038,112.698021,4867247
344,2021-03-17,1.4,13.76,3.44,7.02,7.7,5.04,83.7,122.81070700000001,123.79541,121.883362,123.355644,113.39228100000001,4488804
345,2021-03-18,1.4,13.12,3.16,7.199999999999998,6.71,4.62,78.12,123.2696,125.239006,122.170174,124.340347,114.29744,6104142
346,2021-03-19,1.4,13.12,3.68,7.739999999999998,6.82,4.56,76.26,124.30210100000001,124.70363600000002,122.877632,123.231361,113.27803,10297870
347,2021-03-22,1.54,13.35,2.34,8.17,8.03,5.16,77.44,122.848946,124.971321,122.265778,124.808792,114.728058,4356485
348,2021-03-23,1.54,12.6,2.82,7.98,8.47,4.98,77.44,124.70363600000002,125.774376,124.09178200000001,124.722755,114.648972,4556794
349,2021-03-24,1.42,12.45,2.31,8.55,7.7,5.1,74.8,125.191208,126.30019399999999,124.827919,124.875717,114.78958100000001,4189230
350,2021-03-25,1.44,12.3,2.04,9.69,8.14,4.92,73.04,124.598473,127.380501,124.06309499999999,127.217972,116.94265,5809484
351,2021-03-26,1.38,12.15,2.01,9.31,7.15,5.04,72.16,127.428299,130.478012,127.265778,130.38241599999998,119.851501,5823710
352,2021-03-29,1.62,13.6,2.4,8.459999999999999,6.93,5.46,89.28,130.0,131.042068,129.550674,129.885284,119.394531,4835344
353,2021-03-30,1.78,15.04,2.6,7.56,6.3,5.2799999999999985,92.16,129.885284,130.277252,128.12618999999998,128.79541,118.392677,5010758
354,2021-03-31,1.48,13.92,2.92,8.64,5.4,4.92,87.36,128.623322,128.78585800000002,126.873802,127.39962,117.109627,5172575
355,2021-04-01,1.6,0.96,2.0,10.8,6.93,5.8199999999999985,86.39999999999998,127.877632,128.040146,126.453156,127.370934,117.08326000000001,4261404
356,2021-04-05,1.84,3.75,0.96,9.9,10.0,5.46,85.53999999999998,127.76290900000001,130.678772,127.53346299999998,129.952194,119.45603200000001,5722980
357,2021-04-06,2.0,75.0,1.02,11.16,8.0,6.0,85.53999999999998,129.61758400000002,129.674957,128.19311499999998,128.317398,117.953278,3787566
358,2021-04-07,1.8,24.0,0.99,11.34,7.7,5.88,78.02,127.954109,129.005737,127.896751,128.99617,118.57723200000001,3112896
359,2021-04-08,1.68,4.5,1.08,11.16,7.800000000000002,5.1,74.25999999999998,128.652008,129.66539,128.26004,129.177826,118.74420900000001,4275211
360,2021-04-09,1.56,3.75,0.87,10.26,7.0,4.98,69.56,128.938812,129.770554,128.78585800000002,129.761002,119.280273,3162999
361,2021-04-12,1.64,0.7000000000000001,1.05,9.54,9.4,6.0,46.62,129.082214,129.416824,127.963669,128.671127,118.278442,3926684
362,2021-04-13,1.7,0.8400000000000001,0.99,9.36,8.4,5.52,74.0,127.151054,127.74378999999999,124.646271,125.41108700000001,115.28171499999999,8403041
363,2021-04-14,1.48,0.7000000000000001,0.84,9.36,7.6,5.1,48.84,125.53537,126.940727,124.78011299999999,126.797325,116.555977,6137928
364,2021-04-15,1.64,0.56,0.78,10.44,7.6,4.74,40.7,127.41873899999999,127.982796,126.40535700000001,126.74951899999999,116.51203899999999,4062664
365,2021-04-16,1.58,0.56,0.8099999999999999,9.54,7.7,4.32,37.0,127.151054,128.202682,127.103249,127.715103,117.399628,5535223
366,2021-04-19,1.52,0.48,2.2,9.01,7.47,4.2,24.5,127.72466299999999,127.93498999999998,126.74951899999999,127.265778,116.986595,8575736
367,2021-04-20,1.62,0.48,2.32,8.84,6.5699999999999985,4.0,22.0,131.042068,133.623322,130.68833899999998,132.084137,121.41577099999999,16192708
368,2021-04-21,1.5,0.48,1.68,8.84,6.75,3.8,20.0,131.988525,137.40918,131.65391499999998,137.237091,126.152519,12456814
369,2021-04-22,1.52,0.48,1.52,9.52,7.38,4.1000000000000005,20.0,137.380493,138.37475600000002,134.79924,135.066925,124.157646,7428064
370,2021-04-23,1.58,0.48,1.28,9.01,6.84,3.8,20.0,135.095596,137.294449,134.75143400000002,136.166351,125.168274,4765576
371,2021-04-26,1.62,0.52,1.05,12.98,9.7,3.85,19.08,136.15678400000002,137.313583,135.25813300000002,135.344162,124.412498,4927497
372,2021-04-27,1.86,0.52,0.93,22.0,8.5,4.1000000000000005,21.73,135.458893,136.290634,134.560226,135.764816,124.79916399999999,4062664
373,2021-04-28,1.68,0.52,0.96,17.6,7.800000000000002,3.8,21.200000000000006,136.634796,137.09368899999998,135.850861,136.711288,125.66918899999999,3941433
374,2021-04-29,1.52,0.52,0.84,15.84,7.4,3.4000000000000004,20.14,137.79158,142.198853,136.69215400000002,137.89674399999998,126.75891100000001,4554179
375,2021-04-30,1.46,0.52,0.96,13.64,7.2,3.4000000000000004,18.02,137.380493,137.504776,134.36901899999998,135.640533,124.684921,9280321
